"","trdar_cd_nm","한글id"
"15441","개운사길","개운"
"15442","인촌로24길","인촌"
"15443","인촌로5길","인촌"
"15444","인촌로6길","인촌"
"15445","장월로1길","장월"
"15446","장위로50길","장위"
"15447","정릉로26길","정릉"
"15448","정릉로27길","정릉"
"15449","정릉로8길","정릉"
"15450","종암로16길","종암"
"15451","종암로19길","종암"
"15452","종암로21길","종암"
"15453","종암로24가길","종암"
"15454","종암로5길","종암"
"15455","지봉로20길","지봉"
"15456","창경궁로43길","창경"
"15457","한천로101가길","한천"
"15458","한천로76길","한천"
"15459","화랑로13길","화랑"
"15460","화랑로14길","화랑"
"15461","화랑로19길","화랑"
"15462","화랑로1길","화랑"
"15463","화랑로32길","화랑"
"15464","화랑로40길","화랑"
"15465","노해로17길","노해"
"15466","노해로23길","노해"
"15467","노해로33길","노해"
"15468","덕릉로40길","덕릉"
"15469","덕릉로41길","덕릉"
"15470","도봉로13길","도봉"
"15471","도봉로18길","도봉"
"15472","도봉로45길","도봉"
"15473","도봉로67길","도봉"
"15474","도봉로76길","도봉"
"15475","도봉로8길","도봉"
"15476","도봉로99길","도봉"
"15477","삼각산로28길","삼각"
"15478","삼양로20길","삼양"
"15479","삼양로24길","삼양"
"15480","삼양로27길","삼양"
"15481","삼양로41길","삼양"
"15482","삼양로54길","삼양"
"15483","삼양로77길","삼양"
"15484","삼양로93길","삼양"
"15485","솔매로41길","솔매"
"15486","솔매로45길","솔매"
"15487","솔매로50길","솔매"
"15488","솔샘로65길","솔샘"
"15489","수유로12길","수유"
"15490","오패산로30길","오패"
"15491","오패산로52길","오패"
"15492","오패산로67길","오패"
"15493","인수봉로56길","인수"
"15494","인수봉로72길","인수"
"15495","인수봉로79길","인수"
"15496","한천로109길","한천"
"15497","한천로124나길","한천"
"15498","한천로130길","한천"
"15499","한천로132길","한천"
"15500","한천로139가길","한천"
"15501","한천로140길","한천"
"15502","노해로60길","노해"
"15503","노해로63다길","노해"
"15504","덕릉로60길","덕릉"
"15505","도당로13가길","도당"
"15506","도당로13바길","도당"
"15507","도당로19길","도당"
"15508","도당로29길","도당"
"15509","도봉로109길","도봉"
"15510","도봉로114길","도봉"
"15511","도봉로143길","도봉"
"15512","도봉로147길","도봉"
"15513","도봉로152가길","도봉"
"15514","도봉로156길","도봉"
"15515","도봉로169나길","도봉"
"15516","도봉로181길","도봉"
"15517","도봉산4길","도봉"
"15518","도봉산길","도봉"
"15519","방학로10길","방학"
"15520","방학로15길","방학"
"15521","방학로5길","방학"
"15522","방학로6가길","방학"
"15523","삼양로144길","삼양"
"15524","시루봉로23길","시루"
"15525","우이천로32길","우이"
"15526","우이천로4다길","우이"
"15527","해등로16길","해등"
"15528","공릉로58길","공릉"
"15529","동일로173가길","동일"
"15530","동일로192길","동일"
"15531","동일로242길","동일"
"15532","상계로12길","상계"
"15533","상계로1길","상계"
"15534","상계로9가길","상계"
"15535","석계로1길","석계"
"15536","한글비석로22길","한글"
"15537","한글비석로24길","한글"
"15538","한글비석로44길","한글"
"15539","가좌로7길","가좌"
"15540","갈현로1길","갈현"
"15541","갈현로33길","갈현"
"15542","갈현로41길","갈현"
"15543","갈현로7길","갈현"
"15544","불광천길","불광"
"15545","서오릉로21길","서오"
"15546","서오릉로8길","서오"
"15547","수색로18길","수색"
"15548","역말로9길","역말"
"15549","연서로11길","연서"
"15550","연서로13길","연서"
"15551","연서로16길","연서"
"15552","연서로17길","연서"
"15553","연서로21길","연서"
"15554","연서로27길","연서"
"15555","연서로28길","연서"
"15556","연서로29길","연서"
"15557","연서로33길","연서"
"15558","연서로34길","연서"
"15559","연서로3길","연서"
"15560","연서로41길","연서"
"15561","연서로5길","연서"
"15562","은평로10길","은평"
"15563","은평로13길","은평"
"15564","은평로20길","은평"
"15565","은평로3길","은평"
"15566","은평로8길","은평"
"15567","응암로12길","응암"
"15568","응암로13길","응암"
"15569","응암로14길","응암"
"15570","응암로22길","응암"
"15571","응암로34길","응암"
"15572","증산로13길","증산"
"15573","증산로15길","증산"
"15574","증산로17길","증산"
"15575","증산로21길","증산"
"15576","증산로5길","증산"
"15577","증산로9길","증산"
"15578","증산서길","증산"
"15579","진흥로12길","진흥"
"15580","진흥로1길","진흥"
"15581","통일로69길","통일"
"15582","통일로78길","통일"
"15583","통일로87길","통일"
"15584","통일로92길","통일"
"15585","가재울로6길","가재"
"15586","독립문로8길","독립"
"15587","명지대길","명지"
"15588","모래내로15길","모래"
"15589","북아현로4길","북아"
"15590","세검정로1길","세검"
"15591","세무서2길","세무"
"15592","세무서길","세무"
"15593","수색로8길","수색"
"15594","신촌로37길","신촌"
"15595","연희로10길","연희"
"15596","응암로1길","응암"
"15597","증가로10길","증가"
"15598","증가로20가길","증가"
"15599","증가로23나길","증가"
"15600","증가로6길","증가"
"15601","충정로4길","충정"
"15602","충정로6길","충정"
"15603","통일로11길","통일"
"15604","통일로37길","통일"
"15605","통일로39길","통일"
"15606","홍연길","홍연"
"15607","홍제내길","홍제"
"15608","광성로6길","광성"
"15609","대흥로21길","대흥"
"15610","대흥로28길","대흥"
"15611","도화4길","도화"
"15612","도화길","도화"
"15613","독막로22길","독막"
"15614","독막로32길","독막"
"15615","독막로8길","독막"
"15616","동교로17길","동교"
"15617","동교로19길","동교"
"15618","동교로25길","동교"
"15619","동교로27길","동교"
"15620","동교로38길","동교"
"15621","마포대로12길","마포"
"15622","마포대로20길","마포"
"15623","마포대로4길","마포"
"15624","만리재옛길","만리"
"15625","망원로11길","망원"
"15626","망원로2길","망원"
"15627","매봉산로2길","매봉"
"15628","모래내로7길","모래"
"15629","방울내로9안길","방울"
"15630","백범로16길","백범"
"15631","성미산로11길","성미"
"15632","성미산로1길","성미"
"15633","성미산로32길","성미"
"15634","성산로4길","성산"
"15635","성지3길","성지"
"15636","숭문8길","숭문"
"15637","숭문길","숭문"
"15638","신촌로12길","신촌"
"15639","신촌로28가길","신촌"
"15640","신촌로30길","신촌"
"15641","양화로11길","양화"
"15642","양화로1길","양화"
"15643","양화진길","양화"
"15644","와우산로29가길","와우"
"15645","와우산로29길","와우"
"15646","와우산로3길","와우"
"15647","월드컵로10길","월드"
"15648","월드컵로11길","월드"
"15649","월드컵로16길","월드"
"15650","월드컵로19길","월드"
"15651","월드컵로25길","월드"
"15652","월드컵로36길","월드"
"15653","월드컵로7길","월드"
"15654","월드컵로8길","월드"
"15655","토정로37길","토정"
"15656","효창원로93길","효창"
"15657","가로공원로58길","가로"
"15658","곰달래로10길","곰달"
"15659","곰달래로2길","곰달"
"15660","곰달래로3길","곰달"
"15661","곰달래로5길","곰달"
"15662","남부순환로33길","남부"
"15663","남부순환로40길","남부"
"15664","남부순환로58길","남부"
"15665","남부순환로70길","남부"
"15666","남부순환로79길","남부"
"15667","남부순환로88길","남부"
"15668","목동남로4길","목동"
"15669","목동동로12길","목동"
"15670","목동동로8길","목동"
"15671","목동로19길","목동"
"15672","목동로9길","목동"
"15673","목동중앙남로3가길","목동"
"15674","목동중앙로13나길","목동"
"15675","목동중앙로3길","목동"
"15676","목동중앙본로7길","목동"
"15677","목동중앙북로16길","목동"
"15678","목동중앙북로8길","목동"
"15679","목동중앙서로7길","목동"
"15680","목동중앙서로8가길","목동"
"15681","신목로2길","신목"
"15682","신목로5길","신목"
"15683","신목로6길","신목"
"15684","신월로15길","신월"
"15685","신월로20길","신월"
"15686","오목로23길","오목"
"15687","오목로30길","오목"
"15688","오목로3길","오목"
"15689","오목로5길","오목"
"15690","은행정로5길","은행"
"15691","은행정로7길","은행"
"15692","중앙로25길","중앙"
"15693","중앙로32길","중앙"
"15694","중앙로36길","중앙"
"15695","중앙로45길","중앙"
"15696","중앙로47길","중앙"
"15697","중앙로51길","중앙"
"15698","중앙로55길","중앙"
"15699","지양로7길","지양"
"15700","화곡로3길","화곡"
"15701","화곡로4길","화곡"
"15702","가로공원로76가길","가로"
"15703","가로공원로80길","가로"
"15704","강서로15길","강서"
"15705","강서로17가길","강서"
"15706","강서로18길","강서"
"15707","강서로29길","강서"
"15708","강서로35길","강서"
"15709","강서로45길","강서"
"15710","강서로45다길","강서"
"15711","강서로47길","강서"
"15712","강서로47라길","강서"
"15713","강서로5가길","강서"
"15714","강서로5나길","강서"
"15715","강서로5라길","강서"
"15716","강서로8길","강서"
"15717","개화동로23길","개화"
"15718","개화동로25길","개화"
"15719","곰달래로25길","곰달"
"15720","곰달래로31길","곰달"
"15721","곰달래로47길","곰달"
"15722","곰달래로53길","곰달"
"15723","곰달래로60길","곰달"
"15724","공항대로38길","공항"
"15725","공항대로42길","공항"
"15726","공항대로55길","공항"
"15727","공항대로59길","공항"
"15728","공항대로59다길","공항"
"15729","공항대로61길","공항"
"15730","공항대로8길","공항"
"15731","국회대로7길","국회"
"15732","까치산로4길","까치"
"15733","남부순환로11길","남부"
"15734","등촌로13길","등촌"
"15735","등촌로39길","등촌"
"15736","등촌로51길","등촌"
"15737","등촌로55길","등촌"
"15738","등촌로5길","등촌"
"15739","방화대로21길","방화"
"15740","방화대로6라길","방화"
"15741","양천로14길","양천"
"15742","양천로24가길","양천"
"15743","양천로24길","양천"
"15744","양천로26길","양천"
"15745","양천로49길","양천"
"15746","양천로71길","양천"
"15747","양천로73가길","양천"
"15748","우장산로6길","우장"
"15749","월정로20길","월정"
"15750","초록마을로3길","초록"
"15751","초록마을로8길","초록"
"15752","초원로16길","초원"
"15753","화곡로13길","화곡"
"15754","화곡로20길","화곡"
"15755","화곡로31길","화곡"
"15756","화곡로44나길","화곡"
"15757","화곡로59길","화곡"
"15758","화곡로64길","화곡"
"15759","개봉로11길","개봉"
"15760","개봉로17길","개봉"
"15761","개봉로17다길","개봉"
"15762","개봉로1길","개봉"
"15763","개봉로20길","개봉"
"15764","개봉로23가길","개봉"
"15765","개봉로2길","개봉"
"15766","개봉로3길","개봉"
"15767","경인로15길","경인"
"15768","경인로31길","경인"
"15769","경인로35길","경인"
"15770","경인로47길","경인"
"15771","고척로21나길","고척"
"15772","고척로27길","고척"
"15773","고척로27다길","고척"
"15774","고척로52길","고척"
"15775","공원로6가길","공원"
"15776","구로동로15길","구로"
"15777","구로동로28길","구로"
"15778","구로동로38길","구로"
"15779","구로동로41길","구로"
"15780","구로동로42길","구로"
"15781","구로동로7길","구로"
"15782","구로동로8길","구로"
"15783","구로중앙로19길","구로"
"15784","구로중앙로28길","구로"
"15785","구로중앙로34길","구로"
"15786","구로중앙로42길","구로"
